day,price,,,
22/10/19,67.90928522,,,
22/10/19,64.16690008,,,
22/10/19,69.23562416,,,
22/10/19,56.53096,,,
22/10/19,47.47034,,,
22/10/19,41.02824,,,
22/10/19,36.19412,,,
23/10/19,32.70462,,,
23/10/19,31.48041,,,
23/10/19,30.16306,,,
23/10/19,29.79742,,,
23/10/19,30.21756,,,
23/10/19,34.72368,,,
23/10/19,41.41893,,,
23/10/19,39.56004,,,
23/10/19,32.35353,,,
23/10/19,28.08988,,,
23/10/19,26.51333,,,
23/10/19,28.16241,,,
23/10/19,28.30424,,,
23/10/19,28.70821,,,
23/10/19,30.15011,,,
23/10/19,33.46156,,,
23/10/19,38.48475,,,
23/10/19,66.80032,,,
23/10/19,68.63946738,,,
23/10/19,68.41615,,,
23/10/19,47.43342,,,
23/10/19,45.04788,,,
23/10/19,37.78161,,,
23/10/19,34.4154,,,
24/10/19,33.64195,,,
24/10/19,31.3281,,,
24/10/19,29.58541,,,
24/10/19,29.33309,,,
24/10/19,30.26111,,,
24/10/19,35.03239,,,
24/10/19,44.94402,,,
24/10/19,44.27661,,,
24/10/19,34.28474,,,
24/10/19,27.58418,,,
24/10/19,25.31961,,,
24/10/19,27.34435,,,
24/10/19,28.98823,,,
24/10/19,31.35265,,,
24/10/19,35.27146,,,
24/10/19,37.35114,,,
24/10/19,43.90527,,,
24/10/19,75.23457,,,
24/10/19,67.47576956,,,
24/10/19,75.31209,,,
24/10/19,51.0024,,,
24/10/19,43.56911,,,
24/10/19,38.0865,,,
24/10/19,35.95079,,,
25/10/19,38.46847,,,
25/10/19,36.45989,,,
25/10/19,35.50031,,,
25/10/19,33.04088,,,
25/10/19,33.93659,,,
25/10/19,35.60971,,,
25/10/19,40.11674,,,
25/10/19,39.44819,,,
25/10/19,32.59154,,,
25/10/19,25.7547,,,
25/10/19,23.37883,,,
25/10/19,26.36635,,,
25/10/19,28.38388,,,
25/10/19,29.68661,,,
25/10/19,31.13111,,,
25/10/19,34.34926,,,
25/10/19,40.26922,,,
25/10/19,65.6167,,,
25/10/19,70.55733086,,,
25/10/19,56.92861,,,
25/10/19,43.14321,,,
25/10/19,40.41978,,,
25/10/19,37.14603,,,
25/10/19,34.79066,,,
26/10/19,36.24168,,,
26/10/19,35.01172,,,
26/10/19,34.46338,,,
26/10/19,32.1751,,,
26/10/19,32.50825,,,
26/10/19,33.76925,,,
26/10/19,35.12015,,,
26/10/19,33.49018,,,
26/10/19,26.89647,,,
26/10/19,10.06276968,,,
26/10/19,9.109098084,,,
26/10/19,13.07138,,,
26/10/19,15.50892,,,
26/10/19,24.2178,,,
26/10/19,26.96968,,,
26/10/19,27.2011,,,
26/10/19,33.5997,,,
26/10/19,42.55928,,,
26/10/19,55.71812,,,
26/10/19,46.41,,,
26/10/19,39.82745,,,
26/10/19,35.63465,,,
26/10/19,33.50494,,,
26/10/19,32.10138,,,
27/10/19,31.43673,,,
27/10/19,30.42533,,,
27/10/19,30.18597,,,
27/10/19,30.34969,,,
27/10/19,30.74493,,,
27/10/19,32.74567,,,
27/10/19,34.48078,,,
27/10/19,35.23773,,,
27/10/19,26.24193,,,
27/10/19,11.41418,,,
27/10/19,10.06688595,,,
27/10/19,10.13845005,,,
27/10/19,12.02864718,,,
27/10/19,12.7523,,,
27/10/19,13.08199,,,
27/10/19,19.61808,,,
27/10/19,25.20898,,,
27/10/19,39.65095,,,
27/10/19,47.21001,,,
27/10/19,43.07112,,,
27/10/19,41.40662,,,
27/10/19,38.44168,,,
27/10/19,34.61684,,,
27/10/19,31.60835,,,
28/10/19,30.07861,,,
28/10/19,29.89664,,,
28/10/19,29.20882,,,
28/10/19,29.42559,,,
28/10/19,31.9143,,,
28/10/19,37.33118,,,
28/10/19,48.16044,,,
28/10/19,49.4659,,,
28/10/19,35.66169,,,
28/10/19,22.95024,,,
28/10/19,16.94693,,,
28/10/19,17.07066,,,
28/10/19,21.30879,,,
28/10/19,25.69004,,,
28/10/19,28.63498,,,
28/10/19,33.35449,,,
28/10/19,35.18381,,,
28/10/19,51.49752,,,
28/10/19,66.67881,,,
28/10/19,52.94892,,,
28/10/19,46.18337,,,
28/10/19,41.05039,,,
28/10/19,35.7649,,,
28/10/19,33.97241,,,
29/10/19,30.84765,,,
29/10/19,30.17543,,,
29/10/19,29.4713,,,
29/10/19,29.47839,,,
29/10/19,30.90637,,,
29/10/19,39.11364,,,
29/10/19,53.65414,,,
29/10/19,51.70496,,,
29/10/19,30.80676,,,
29/10/19,9.609311224,,,
29/10/19,9.693846079,,,
29/10/19,9.887982401,,,
29/10/19,9.481100398,,,
29/10/19,9.660824754,,,
29/10/19,11.07065108,,,
29/10/19,25.6704,,,
29/10/19,29.38448,,,
29/10/19,48.83742,,,
29/10/19,64.73861,,,
29/10/19,55.48148,,,
29/10/19,48.17633,,,
29/10/19,47.0549,,,
29/10/19,40.06402,,,
29/10/19,37.38225,,,
30/10/19,37.83722,,,
30/10/19,35.13833,,,
30/10/19,33.70496,,,
30/10/19,33.97115,,,
30/10/19,35.37467,,,
30/10/19,47.81517,,,
30/10/19,55.50832,,,
30/10/19,56.47486,,,
30/10/19,33.69377,,,
30/10/19,21.56147,,,
30/10/19,13.78122,,,
30/10/19,9.354660638,,,
30/10/19,14.28555,,,
30/10/19,8.96142606,,,
30/10/19,21.26773,,,
30/10/19,24.36673,,,
30/10/19,36.35439,,,
30/10/19,51.65441,,,
30/10/19,67.31679,,,
30/10/19,57.5471,,,
30/10/19,53.97155,,,
30/10/19,49.57658,,,
30/10/19,45.31839,,,
30/10/19,39.49816,,,
31/10/19,42.03891,,,
31/10/19,39.69527,,,
31/10/19,37.4901,,,
31/10/19,37.45892,,,
31/10/19,39.77766,,,
31/10/19,50.3387,,,
31/10/19,57.70774,,,
31/10/19,58.74916,,,
31/10/19,39.43153,,,
31/10/19,30.1692,,,
31/10/19,24.30071,,,
31/10/19,27.44504,,,
31/10/19,29.38671,,,
31/10/19,28.86446,,,
31/10/19,30.44226,,,
31/10/19,32.62739,,,
31/10/19,37.8859,,,
31/10/19,53.82574,,,
31/10/19,71.95539,,,
31/10/19,59.05094,,,
31/10/19,51.60718,,,
31/10/19,49.76935,,,
31/10/19,45.21875,,,
31/10/19,39.95433,,,
1/11/19,35.62101,,,
1/11/19,33.79979,,,
1/11/19,33.13545,,,
1/11/19,32.96252,,,
1/11/19,35.12192,,,
1/11/19,45.27831,,,
1/11/19,53.90839,,,
1/11/19,54.967,,,
1/11/19,38.44761,,,
1/11/19,29.07974,,,
1/11/19,24.99957,,,
1/11/19,25.75365,,,
1/11/19,25.57131,,,
1/11/19,25.89563,,,
1/11/19,28.30566,,,
1/11/19,31.41024,,,
1/11/19,37.26015,,,
1/11/19,52.14132,,,
1/11/19,64.14074,,,
1/11/19,56.34483,,,
1/11/19,50.40289,,,
1/11/19,48.11021,,,
1/11/19,40.9128,,,
1/11/19,39.85639,,,
2/11/19,38.47212,,,
2/11/19,35.24075,,,
2/11/19,35.06511,,,
2/11/19,35.51934,,,
2/11/19,36.81578,,,
2/11/19,41.66216,,,
2/11/19,42.94271,,,
2/11/19,44.32259,,,
2/11/19,34.38793,,,
2/11/19,30.31665,,,
2/11/19,21.38937,,,
2/11/19,19.43692,,,
2/11/19,22.30321,,,
2/11/19,25.18359,,,
2/11/19,27.48352,,,
2/11/19,32.31772,,,
2/11/19,40.07924,,,
2/11/19,56.07123,,,
2/11/19,69.69459,,,
2/11/19,55.44701,,,
2/11/19,48.34904,,,
2/11/19,44.80177,,,
2/11/19,39.68471,,,
2/11/19,37.49601,,,
3/11/19,42.43194,,,
3/11/19,40.13461,,,
3/11/19,38.55847,,,
3/11/19,38.67141,,,
3/11/19,39.37373,,,
3/11/19,41.43954,,,
3/11/19,38.49105,,,
3/11/19,33.28632,,,
3/11/19,26.59943,,,
3/11/19,14.68585,,,
3/11/19,12.95363,,,
3/11/19,13.93464,,,
3/11/19,15.44794,,,
3/11/19,22.39014,,,
3/11/19,26.35843,,,
3/11/19,37.30855,,,
3/11/19,47.01464,,,
3/11/19,66.63753,,,
3/11/19,59.32712,,,
3/11/19,54.98418,,,
3/11/19,49.98449,,,
3/11/19,44.54609,,,
3/11/19,41.79963,,,
3/11/19,39.97618,,,
4/11/19,39.1034,,,
4/11/19,36.82491,,,
4/11/19,35.99402,,,
4/11/19,36.73511,,,
4/11/19,38.26763,,,
4/11/19,44.88574,,,
4/11/19,58.96406,,,
4/11/19,40.23207,,,
4/11/19,33.69192,,,
4/11/19,29.06127,,,
4/11/19,28.23003,,,
4/11/19,29.73004,,,
4/11/19,28.923,,,
4/11/19,31.20268,,,
4/11/19,38.37466,,,
4/11/19,45.05416,,,
4/11/19,63.71017,,,
4/11/19,67.23955703,,,
4/11/19,77.37479729,,,
4/11/19,68.54067,,,
4/11/19,53.15386,,,
4/11/19,52.45023,,,
4/11/19,43.74045,,,
4/11/19,41.35408,,,
5/11/19,38.07992,,,
5/11/19,36.24207,,,
5/11/19,35.43924,,,
5/11/19,35.5614,,,
5/11/19,39.18841,,,
5/11/19,47.73034,,,
5/11/19,57.65414,,,
5/11/19,43.72204,,,
5/11/19,34.54828,,,
5/11/19,31.60875,,,
5/11/19,29.54675,,,
5/11/19,31.04293,,,
5/11/19,31.1182,,,
5/11/19,36.75132,,,
5/11/19,38.52932,,,
5/11/19,47.38507,,,
5/11/19,74.1099,,,
5/11/19,70.43611812,,,
5/11/19,67.36216346,,,
5/11/19,71.16181,,,
5/11/19,56.22091,,,
5/11/19,50.94479,,,
5/11/19,44.75757,,,
5/11/19,42.00767,,,
6/11/19,39.03143,,,
6/11/19,37.99318,,,
6/11/19,35.85884,,,
6/11/19,36.31899,,,
6/11/19,39.31857,,,
6/11/19,46.88896,,,
6/11/19,57.17643,,,
6/11/19,44.00776,,,
6/11/19,36.31464,,,
6/11/19,34.32385,,,
6/11/19,30.68151,,,
6/11/19,32.26335,,,
6/11/19,30.99761,,,
6/11/19,32.71225,,,
6/11/19,37.25749,,,
6/11/19,47.41602,,,
6/11/19,75.76177,,,
6/11/19,69.8132701,,,
6/11/19,73.75939758,,,
6/11/19,63.11011,,,
6/11/19,55.42762,,,
6/11/19,50.03622,,,
6/11/19,44.88386,,,
6/11/19,42.02388,,,
7/11/19,34.93796,,,
7/11/19,33.23238,,,
7/11/19,31.66444,,,
7/11/19,32.08645,,,
7/11/19,36.79841,,,
7/11/19,41.73697,,,
7/11/19,48.56522,,,
7/11/19,40.77419,,,
7/11/19,33.37871,,,
7/11/19,28.94229,,,
7/11/19,27.93129,,,
7/11/19,28.56582,,,
7/11/19,29.51182,,,
7/11/19,33.13103,,,
7/11/19,35.34135,,,
7/11/19,46.8607,,,
7/11/19,70.64858,,,
7/11/19,73.06861967,,,
7/11/19,73.15357,,,
7/11/19,59.13226,,,
7/11/19,49.97587,,,
7/11/19,46.79245,,,
7/11/19,40.54608,,,
7/11/19,38.47178,,,
8/11/19,36.70601,,,
8/11/19,35.06936,,,
8/11/19,33.57105,,,
8/11/19,34.64199,,,
8/11/19,36.30798,,,
8/11/19,41.66889,,,
8/11/19,49.40503,,,
8/11/19,38.30369,,,
8/11/19,31.39626,,,
8/11/19,28.1146,,,
8/11/19,26.43167,,,
8/11/19,28.62329,,,
8/11/19,29.10392,,,
8/11/19,31.50939,,,
8/11/19,33.27782,,,
8/11/19,44.48011,,,
8/11/19,68.21399,,,
8/11/19,69.89498933,,,
8/11/19,55.42076,,,
8/11/19,55.80598,,,
8/11/19,49.64081,,,
8/11/19,45.21505,,,
8/11/19,39.7443,,,
8/11/19,38.13307,,,
9/11/19,40.69149,,,
9/11/19,38.05323,,,
9/11/19,36.29349,,,
9/11/19,36.28257,,,
9/11/19,37.45978,,,
9/11/19,38.55546,,,
9/11/19,41.62672,,,
9/11/19,34.13434,,,
9/11/19,28.23546,,,
9/11/19,22.95889,,,
9/11/19,23.61025,,,
9/11/19,24.37295,,,
9/11/19,24.33978,,,
9/11/19,26.72527,,,
9/11/19,28.33767,,,
9/11/19,38.61918,,,
9/11/19,55.08732,,,
9/11/19,70.1029819,,,
9/11/19,60.05668,,,
9/11/19,54.8903,,,
9/11/19,46.2738,,,
9/11/19,40.37583,,,
9/11/19,39.22441,,,
9/11/19,37.84176,,,
10/11/19,36.47681,,,
10/11/19,34.57153,,,
10/11/19,32.34316,,,
10/11/19,34.72774,,,
10/11/19,35.73344,,,
10/11/19,36.34461,,,
10/11/19,36.35196,,,
10/11/19,31.16428,,,
10/11/19,25.56168,,,
10/11/19,19.29186,,,
10/11/19,20.52156,,,
10/11/19,20.79849,,,
10/11/19,22.23909,,,
10/11/19,25.31285,,,
10/11/19,29.56726,,,
10/11/19,35.6509,,,
10/11/19,47.32899,,,
10/11/19,73.90521,,,
10/11/19,54.94885,,,
10/11/19,47.57741,,,
10/11/19,44.12912,,,
10/11/19,38.20359,,,
10/11/19,36.65518,,,
10/11/19,35.76222,,,
11/11/19,33.01478,,,
11/11/19,31.59618,,,
11/11/19,31.42404,,,
11/11/19,34.1403,,,
11/11/19,36.44748,,,
11/11/19,41.8411,,,
11/11/19,41.47024,,,
11/11/19,36.67383,,,
11/11/19,29.14654,,,
11/11/19,26.87275,,,
11/11/19,26.20538,,,
11/11/19,26.18147,,,
11/11/19,27.89326,,,
11/11/19,30.61174,,,
11/11/19,34.23322,,,
11/11/19,41.49903,,,
11/11/19,63.32038,,,
11/11/19,75.19292332,,,
11/11/19,63.1716,,,
11/11/19,54.47418,,,
11/11/19,47.21065,,,
11/11/19,42.89287,,,
11/11/19,39.49255,,,
11/11/19,36.90431,,,
12/11/19,41.44483,,,
12/11/19,37.91835,,,
12/11/19,35.58192,,,
12/11/19,36.62523,,,
12/11/19,39.54512,,,
12/11/19,41.83485,,,
12/11/19,53.09765,,,
12/11/19,40.48467,,,
12/11/19,34.72326,,,
12/11/19,32.01764,,,
12/11/19,30.85277,,,
12/11/19,31.22175,,,
12/11/19,30.60671,,,
12/11/19,33.28505,,,
12/11/19,37.98519,,,
12/11/19,44.02359,,,
12/11/19,62.94282,,,
12/11/19,68.11886773,,,
12/11/19,70.36016,,,
12/11/19,54.64019,,,
12/11/19,48.43507,,,
12/11/19,43.86754,,,
12/11/19,41.23742,,,
12/11/19,38.16806,,,
13/11/19,32.23743,,,
13/11/19,32.07325,,,
13/11/19,31.6414,,,
13/11/19,33.2692,,,
13/11/19,34.37797,,,
13/11/19,38.13632,,,
13/11/19,44.34611,,,
13/11/19,37.82229,,,
13/11/19,35.48362,,,
13/11/19,31.38948,,,
13/11/19,28.85936,,,
13/11/19,29.16991,,,
13/11/19,30.53682,,,
13/11/19,32.90734,,,
13/11/19,38.49488,,,
13/11/19,46.87502,,,
13/11/19,58.29076,,,
13/11/19,65.94462,,,
13/11/19,57.54087,,,
13/11/19,48.84759,,,
13/11/19,44.30235,,,
13/11/19,41.82553,,,
13/11/19,38.97212,,,
13/11/19,37.95499,,,
14/11/19,37.96575,,,
14/11/19,36.26936,,,
14/11/19,33.56888,,,
14/11/19,35.02358,,,
14/11/19,36.3223,,,
14/11/19,41.27635,,,
14/11/19,54.60526,,,
14/11/19,40.7466,,,
14/11/19,37.09612,,,
14/11/19,36.35337,,,
14/11/19,32.84221,,,
14/11/19,31.67782,,,
14/11/19,31.56996,,,
14/11/19,32.89536,,,
14/11/19,37.49336,,,
14/11/19,44.50123,,,
14/11/19,57.32098,,,
14/11/19,66.40496694,,,
14/11/19,57.5653,,,
14/11/19,50.83906,,,
14/11/19,46.38771,,,
14/11/19,41.1587,,,
14/11/19,38.40816,,,
14/11/19,36.70186,,,
15/11/19,35.98484,,,
15/11/19,32.84775,,,
15/11/19,31.73601,,,
15/11/19,32.20579,,,
15/11/19,33.7488,,,
15/11/19,37.41774,,,
15/11/19,46.90449,,,
15/11/19,37.53868,,,
15/11/19,33.70731,,,
15/11/19,31.30736,,,
15/11/19,28.57525,,,
15/11/19,27.83371,,,
15/11/19,27.55476,,,
15/11/19,29.55791,,,
15/11/19,32.38713,,,
15/11/19,41.43775,,,
15/11/19,51.977,,,
15/11/19,68.90658025,,,
15/11/19,56.04027,,,
15/11/19,48.85811,,,
15/11/19,42.37348,,,
15/11/19,41.56222,,,
15/11/19,40.76416,,,
15/11/19,36.73712,,,
16/11/19,32.92972,,,
16/11/19,32.8799,,,
16/11/19,32.8597,,,
16/11/19,32.85193,,,
16/11/19,32.05418,,,
16/11/19,34.25577,,,
16/11/19,35.01617,,,
16/11/19,32.76498,,,
16/11/19,26.79094,,,
16/11/19,22.17604,,,
16/11/19,21.34883,,,
16/11/19,20.60771,,,
16/11/19,22.21612,,,
16/11/19,23.22383,,,
16/11/19,28.51544,,,
16/11/19,36.85504,,,
16/11/19,48.69306,,,
16/11/19,58.73337,,,
16/11/19,45.31878,,,
16/11/19,48.4884,,,
16/11/19,43.69477,,,
16/11/19,39.4046,,,
16/11/19,37.68386,,,
16/11/19,34.58332,,,
17/11/19,33.8362,,,
17/11/19,33.70511,,,
17/11/19,32.93032,,,
17/11/19,33.02788,,,
17/11/19,33.33362,,,
17/11/19,33.53017,,,
17/11/19,36.58442,,,
17/11/19,31.24803,,,
17/11/19,25.26855,,,
17/11/19,21.24956,,,
17/11/19,20.95603,,,
17/11/19,21.68339,,,
17/11/19,23.21603,,,
17/11/19,26.35993,,,
17/11/19,31.45534,,,
17/11/19,40.51458,,,
17/11/19,53.45476,,,
17/11/19,76.00959434,,,
17/11/19,56.07451,,,
17/11/19,49.2538,,,
17/11/19,48.38606,,,
17/11/19,41.58641,,,
17/11/19,38.27204,,,
17/11/19,36.30065,,,
18/11/19,33.49661,,,
18/11/19,31.78725,,,
18/11/19,31.082,,,
18/11/19,31.88036,,,
18/11/19,36.28242,,,
18/11/19,39.50984,,,
18/11/19,56.23396,,,
18/11/19,40.6076,,,
18/11/19,32.94622,,,
18/11/19,28.89997,,,
18/11/19,27.40357,,,
18/11/19,28.98794,,,
18/11/19,31.03987,,,
18/11/19,34.79736,,,
18/11/19,37.8329,,,
18/11/19,45.97605,,,
18/11/19,58.72719,,,
18/11/19,69.25593717,,,
18/11/19,60.89205,,,
18/11/19,47.47877,,,
18/11/19,45.33026,,,
18/11/19,44.90113,,,
18/11/19,39.54298,,,
18/11/19,34.6171,,,
19/11/19,33.92166,,,
19/11/19,33.79737,,,
19/11/19,32.28376,,,
19/11/19,32.36131,,,
19/11/19,33.8009,,,
19/11/19,36.86633,,,
19/11/19,44.71099,,,
19/11/19,37.67803,,,
19/11/19,34.0988,,,
19/11/19,32.11586,,,
19/11/19,30.82105,,,
19/11/19,29.16151,,,
19/11/19,29.9076,,,
19/11/19,33.29727,,,
19/11/19,36.0341,,,
19/11/19,43.60041,,,
19/11/19,51.32723,,,
19/11/19,76.18266,,,
19/11/19,56.45521,,,
19/11/19,49.50973,,,
19/11/19,43.29391,,,
19/11/19,41.51222,,,
19/11/19,37.27936,,,
19/11/19,34.82687,,,
20/11/19,34.28816,,,
20/11/19,33.49734,,,
20/11/19,32.58605,,,
20/11/19,32.517,,,
20/11/19,34.36332,,,
20/11/19,37.82087,,,
20/11/19,44.0159,,,
20/11/19,41.18545,,,
20/11/19,38.99745,,,
20/11/19,35.59956,,,
20/11/19,32.98518,,,
20/11/19,30.98427,,,
20/11/19,31.30128,,,
20/11/19,34.60579,,,
20/11/19,35.49805,,,
20/11/19,40.19354,,,
20/11/19,43.96743,,,
20/11/19,78.43049,,,
20/11/19,58.9332,,,
20/11/19,51.35335,,,
20/11/19,48.21012,,,
20/11/19,43.57313,,,
20/11/19,42.13008,,,
20/11/19,39.68613,,,
21/11/19,43.09446,,,
21/11/19,42.18137,,,
21/11/19,41.12994,,,
21/11/19,41.21348,,,
21/11/19,43.36852,,,
21/11/19,53.91424,,,
21/11/19,59.26901,,,
21/11/19,53.10797,,,
21/11/19,47.0408,,,
21/11/19,44.32416,,,
21/11/19,38.14181,,,
21/11/19,36.05037,,,
21/11/19,35.48312,,,
21/11/19,39.00875,,,
21/11/19,40.92518,,,
21/11/19,49.00446,,,
21/11/19,61.22389,,,
21/11/19,69.06830587,,,
21/11/19,75.28703,,,
21/11/19,65.42465,,,
21/11/19,59.68545,,,
21/11/19,50.37702,,,
21/11/19,48.9462,,,
21/11/19,46.97132,,,
22/11/19,42.97837,,,
22/11/19,42.94061,,,
22/11/19,40.80452,,,
22/11/19,41.54136,,,
22/11/19,42.98025,,,
22/11/19,54.04799,,,
22/11/19,63.67334,,,
22/11/19,54.34918,,,
22/11/19,42.5239,,,
22/11/19,36.21429,,,
22/11/19,33.00827,,,
22/11/19,32.80652,,,
22/11/19,31.97682,,,
22/11/19,33.2787,,,
22/11/19,35.26323,,,
22/11/19,47.89739,,,
22/11/19,65.76641,,,
22/11/19,66.3503319,,,
22/11/19,73.10099,,,
22/11/19,62.47103,,,
22/11/19,57.58778,,,
22/11/19,51.39699,,,
22/11/19,51.09729,,,
22/11/19,47.84461,,,
23/11/19,46.13889,,,
23/11/19,42.96975,,,
23/11/19,41.16927,,,
23/11/19,43.22973,,,
23/11/19,45.48199,,,
23/11/19,48.40168,,,
23/11/19,47.65492,,,
23/11/19,43.18757,,,
23/11/19,39.25412,,,
23/11/19,32.71258,,,
23/11/19,29.34205,,,
23/11/19,27.25463,,,
23/11/19,28.0356,,,
23/11/19,28.65067,,,
23/11/19,33.31004,,,
23/11/19,42.5286,,,
23/11/19,53.37,,,
23/11/19,60.86440477,,,
23/11/19,66.25212,,,
23/11/19,61.31536,,,
23/11/19,53.5647,,,
23/11/19,50.04711,,,
23/11/19,55.24216,,,
23/11/19,44.386,,,
24/11/19,42.11426,,,
24/11/19,39.37129,,,
24/11/19,38.25298,,,
24/11/19,37.90364,,,
24/11/19,40.12178,,,
24/11/19,44.32552,,,
24/11/19,46.6308,,,
24/11/19,43.89577,,,
24/11/19,35.54386,,,
24/11/19,29.00297,,,
24/11/19,25.80171,,,
24/11/19,25.21444,,,
24/11/19,27.67757,,,
24/11/19,28.09097,,,
24/11/19,32.83282,,,
24/11/19,41.2739,,,
24/11/19,50.55386,,,
24/11/19,78.35684,,,
24/11/19,61.49363,,,
24/11/19,59.95175,,,
24/11/19,52.04785,,,
24/11/19,47.98561,,,
24/11/19,42.26506,,,
24/11/19,39.31273,,,
25/11/19,36.7354,,,
25/11/19,33.5543,,,
25/11/19,33.18485,,,
25/11/19,34.64148,,,
25/11/19,38.75138,,,
25/11/19,45.26255,,,
25/11/19,52.26,,,
25/11/19,43.22704,,,
25/11/19,38.01209,,,
25/11/19,32.49452,,,
25/11/19,30.58163,,,
25/11/19,28.15255,,,
25/11/19,28.16805,,,
25/11/19,29.09168,,,
25/11/19,32.6554,,,
25/11/19,39.75976,,,
25/11/19,50.19858,,,
25/11/19,72.78224636,,,
25/11/19,62.32525,,,
25/11/19,60.14731,,,
25/11/19,49.72185,,,
25/11/19,44.03994,,,
25/11/19,41.68795,,,
25/11/19,38.95853,,,
26/11/19,38.08561,,,
26/11/19,38.91308,,,
26/11/19,38.2767,,,
26/11/19,39.92619,,,
26/11/19,42.06114,,,
26/11/19,49.43443,,,
26/11/19,59.27663,,,
26/11/19,52.81951,,,
26/11/19,39.26891,,,
26/11/19,35.18589,,,
26/11/19,31.63497,,,
26/11/19,31.62217,,,
26/11/19,32.02348,,,
26/11/19,33.63616,,,
26/11/19,35.59213,,,
26/11/19,43.85093,,,
26/11/19,59.66581,,,
26/11/19,63.8140545,,,
26/11/19,64.1025,,,
26/11/19,59.05475,,,
26/11/19,55.36207,,,
26/11/19,50.33919,,,
26/11/19,45.88846,,,
26/11/19,41.60498,,,
27/11/19,38.21034,,,
27/11/19,35.19094,,,
27/11/19,34.89293,,,
27/11/19,34.86341,,,
27/11/19,36.40718,,,
27/11/19,41.53366,,,
27/11/19,50.12922,,,
27/11/19,49.94628,,,
27/11/19,45.13435,,,
27/11/19,43.37305,,,
27/11/19,41.44031,,,
27/11/19,38.33088,,,
27/11/19,37.25983,,,
27/11/19,38.26251,,,
27/11/19,39.30146,,,
27/11/19,45.24016,,,
27/11/19,50.77064,,,
27/11/19,72.29472,,,
27/11/19,60.95082,,,
27/11/19,55.27846,,,
27/11/19,51.36833,,,
27/11/19,47.85288,,,
27/11/19,43.36859,,,
27/11/19,41.03584,,,
28/11/19,38.81984,,,
28/11/19,37.23589,,,
28/11/19,36.80773,,,
28/11/19,36.73009,,,
28/11/19,38.42886,,,
28/11/19,38.62652,,,
28/11/19,41.33188,,,
28/11/19,39.70408,,,
28/11/19,42.65591,,,
28/11/19,45.81461,,,
28/11/19,43.84764,,,
28/11/19,44.17505,,,
28/11/19,42.76597,,,
28/11/19,46.31751,,,
28/11/19,48.07975,,,
28/11/19,48.16104,,,
28/11/19,47.95602,,,
28/11/19,51.95974,,,
28/11/19,50.64188,,,
28/11/19,47.67403,,,
28/11/19,43.73209,,,
28/11/19,41.0206,,,
28/11/19,39.61723,,,
28/11/19,39.67148,,,
29/11/19,38.78579,,,
29/11/19,38.18841,,,
29/11/19,36.66567,,,
29/11/19,36.60338,,,
29/11/19,38.10965,,,
29/11/19,42.55657,,,
29/11/19,43.55469,,,
29/11/19,40.04389,,,
29/11/19,35.51265,,,
29/11/19,30.89582,,,
29/11/19,29.05548,,,
29/11/19,28.42708,,,
29/11/19,28.94356,,,
29/11/19,28.9269,,,
29/11/19,31.4809,,,
29/11/19,40.51247,,,
29/11/19,47.89245,,,
29/11/19,67.89021,,,
29/11/19,59.68702,,,
29/11/19,55.61675,,,
29/11/19,50.56013,,,
29/11/19,46.98215,,,
29/11/19,41.97111,,,
29/11/19,39.33024,,,
30/11/19,41.45214,,,
30/11/19,40.38204,,,
30/11/19,39.38131,,,
30/11/19,39.00873,,,
30/11/19,39.63224,,,
30/11/19,43.11235,,,
30/11/19,45.22201,,,
30/11/19,40.04457,,,
30/11/19,36.68257,,,
30/11/19,38.66056,,,
30/11/19,36.11593,,,
30/11/19,35.3056,,,
30/11/19,35.41747,,,
30/11/19,39.67208,,,
30/11/19,42.47673,,,
30/11/19,46.12455,,,
30/11/19,50.33919,,,
30/11/19,59.71566,,,
30/11/19,52.27551,,,
30/11/19,48.5691,,,
30/11/19,44.81257,,,
30/11/19,43.21041,,,
30/11/19,41.80264,,,
30/11/19,38.8959,,,
1/12/19,42.78432,,,
1/12/19,42.62715,,,
1/12/19,42.24512,,,
1/12/19,42.8779,,,
1/12/19,42.81379,,,
1/12/19,43.80554,,,
1/12/19,44.54679,,,
1/12/19,44.08337,,,
1/12/19,42.28913,,,
1/12/19,38.66917,,,
1/12/19,36.87308,,,
1/12/19,35.39084,,,
1/12/19,37.47345,,,
1/12/19,37.97214,,,
1/12/19,40.11844,,,
1/12/19,42.3465,,,
1/12/19,48.86163,,,
1/12/19,66.732,,,
1/12/19,58.1718,,,
1/12/19,54.88433,,,
1/12/19,53.35179,,,
1/12/19,52.34034,,,
1/12/19,47.96491,,,
1/12/19,44.11557,,,
2/12/19,38.52165,,,
2/12/19,38.54659,,,
2/12/19,37.98471,,,
2/12/19,40.03511,,,
2/12/19,39.60062,,,
2/12/19,47.1261,,,
2/12/19,56.54111,,,
2/12/19,55.25137,,,
2/12/19,45.13461,,,
2/12/19,42.05581,,,
2/12/19,39.59535,,,
2/12/19,39.59185,,,
2/12/19,38.74462,,,
2/12/19,40.85295,,,
2/12/19,43.23975,,,
2/12/19,50.56205,,,
2/12/19,60.38576,,,
2/12/19,76.07207,,,
2/12/19,72.49807,,,
2/12/19,66.2507,,,
2/12/19,57.80865,,,
2/12/19,52.54457,,,
2/12/19,47.9116,,,
2/12/19,44.84106,,,
3/12/19,35.23782,,,
3/12/19,35.64088,,,
3/12/19,33.21424,,,
3/12/19,32.93688,,,
3/12/19,33.81634,,,
3/12/19,38.55707,,,
