day,price
1/10/20,19.07021
1/10/20,24.02483
1/10/20,30.1647
1/10/20,34.97994
1/10/20,40.7105
1/10/20,58.70227
1/10/20,58.51870542
1/10/20,77.51132089
1/10/20,66.10650781
1/10/20,69.56021759
1/10/20,58.06907
1/10/20,45.32265
1/10/20,36.08605
1/10/20,30.8271
2/10/20,22.13636
2/10/20,22.02001
2/10/20,19.7136
2/10/20,18.42522
2/10/20,18.93635
2/10/20,21.16921
2/10/20,26.05799
2/10/20,23.014
2/10/20,16.61864
2/10/20,14.06814
2/10/20,15.63267
2/10/20,19.78953
2/10/20,24.8194
2/10/20,28.68868
2/10/20,35.20512
2/10/20,43.4682
2/10/20,67.93395
2/10/20,74.99155581
2/10/20,68.46389483
2/10/20,66.77538
2/10/20,39.6291
2/10/20,35.20012
2/10/20,28.54876
2/10/20,24.40382
3/10/20,20.32981
3/10/20,19.61527
3/10/20,17.52619
3/10/20,17.02889
3/10/20,17.35813
3/10/20,17.65933
3/10/20,20.28681
3/10/20,17.44026
3/10/20,10.08086914
3/10/20,11.04984172
3/10/20,9.74523018
3/10/20,13.82247
3/10/20,17.67417
3/10/20,21.03946
3/10/20,23.70352
3/10/20,26.66433
3/10/20,30.51825
3/10/20,73.81502995
3/10/20,68.04332767
3/10/20,44.39135
3/10/20,31.14004
3/10/20,28.10113
3/10/20,24.78247
3/10/20,21.65834
4/10/20,21.18925
4/10/20,20.74151
4/10/20,19.58931
4/10/20,19.38763
4/10/20,18.79484
4/10/20,19.70055
4/10/20,20.66485
4/10/20,17.41677
4/10/20,9.785750952
4/10/20,11.50865652
4/10/20,10.3216362
4/10/20,9.277518395
4/10/20,13.03725
4/10/20,17.00143
4/10/20,19.48892
4/10/20,23.26615
4/10/20,28.4411
4/10/20,49.66333
4/10/20,68.89333
4/10/20,41.25528
4/10/20,31.52388
4/10/20,27.42679
4/10/20,23.44274
4/10/20,21.20034
5/10/20,20.85272
5/10/20,19.51139
5/10/20,19.03725
5/10/20,18.11829
5/10/20,19.00662
5/10/20,20.29804
5/10/20,25.53256
5/10/20,24.58949
5/10/20,17.73747
5/10/20,13.29182
5/10/20,14.22174
5/10/20,17.62011
5/10/20,19.45338
5/10/20,23.16532
5/10/20,25.57115
5/10/20,29.54574
5/10/20,35.92903
5/10/20,57.29634
5/10/20,74.45478817
5/10/20,53.14071
5/10/20,33.3121
5/10/20,28.44736
5/10/20,25.1019
5/10/20,22.9901
6/10/20,26.08663
6/10/20,24.46246
6/10/20,21.86108
6/10/20,20.37722
6/10/20,21.38945
6/10/20,25.21772
6/10/20,32.66277
6/10/20,29.39531
6/10/20,21.10761
6/10/20,14.05109
6/10/20,14.53622
6/10/20,15.0623
6/10/20,23.54792
6/10/20,24.71791
6/10/20,29.24265
6/10/20,35.56831
6/10/20,48.42868
6/10/20,63.17614216
6/10/20,57.5423326
6/10/20,56.15578
6/10/20,38.00688
6/10/20,33.82696
6/10/20,29.25722
6/10/20,28.51941
7/10/20,30.61117
7/10/20,27.22405
7/10/20,24.69319
7/10/20,24.31311
7/10/20,25.2541
7/10/20,26.69715
7/10/20,34.17674
7/10/20,35.00648
7/10/20,25.76273
7/10/20,21.82058
7/10/20,19.45287
7/10/20,18.31057
7/10/20,23.5384
7/10/20,26.57669
7/10/20,27.44325
7/10/20,29.21668
7/10/20,34.52394
7/10/20,62.2147
7/10/20,69.20536027
7/10/20,49.79036
7/10/20,33.66937
7/10/20,33.48113
7/10/20,29.60891
7/10/20,27.34811
8/10/20,20.52415
8/10/20,20.36424
8/10/20,18.70487
8/10/20,19.18974
8/10/20,19.34397
8/10/20,21.9388
8/10/20,29.24261
8/10/20,25.52733
8/10/20,19.93914
8/10/20,17.9756
8/10/20,16.50206
8/10/20,14.75658
8/10/20,15.79492
8/10/20,16.20844
8/10/20,18.73652
8/10/20,20.2177
8/10/20,22.82859
8/10/20,39.74846
8/10/20,48.12267
8/10/20,37.66824
8/10/20,30.3146
8/10/20,25.61598
8/10/20,22.34978
8/10/20,21.10376
9/10/20,18.23459
9/10/20,17.77777
9/10/20,15.90695
9/10/20,16.25584
9/10/20,17.60863
9/10/20,20.81335
9/10/20,25.62057
9/10/20,22.26969
9/10/20,17.09102
9/10/20,13.01978
9/10/20,12.11414
9/10/20,11.42053
9/10/20,13.45333
9/10/20,13.82119
9/10/20,17.18177
9/10/20,19.5729
9/10/20,20.53451
9/10/20,35.35889
9/10/20,39.92126
9/10/20,31.29655
9/10/20,27.40761
9/10/20,26.09248
9/10/20,22.02111
9/10/20,20.59322
10/10/20,16.87732
10/10/20,15.92876
10/10/20,14.36398
10/10/20,14.092
10/10/20,14.79494
10/10/20,16.75843
10/10/20,20.75473
10/10/20,19.0199
10/10/20,16.50621
10/10/20,9.66824147
10/10/20,10.28704834
10/10/20,10.36753814
10/10/20,10.17093386
10/10/20,9.181063221
10/10/20,10.58640805
10/10/20,13.41875
10/10/20,15.66701
10/10/20,25.20974
10/10/20,32.87623
10/10/20,26.62848
10/10/20,22.55423
10/10/20,20.89079
10/10/20,17.99858
10/10/20,16.93231
11/10/20,15.50768
11/10/20,14.73191
11/10/20,14.09891
11/10/20,13.74613
11/10/20,13.75457
11/10/20,14.41027
11/10/20,14.955
11/10/20,13.48671
11/10/20,11.36885225
11/10/20,9.808330214
11/10/20,10.42374169
11/10/20,12.89001496
11/10/20,9.947334832
11/10/20,10.94790789
11/10/20,10.46648178
11/10/20,13.45804
11/10/20,17.21637
11/10/20,27.4239
11/10/20,34.03605
11/10/20,30.98553
11/10/20,25.8031
11/10/20,23.21075
11/10/20,18.64063
11/10/20,16.14851
12/10/20,20.69263
12/10/20,19.29107
12/10/20,18.72197
12/10/20,18.61204
12/10/20,18.64119
12/10/20,20.71275
12/10/20,26.24606
12/10/20,22.02853
12/10/20,12.11345
12/10/20,9.401367384
12/10/20,9.885510308
12/10/20,10.42594956
12/10/20,16.65644
12/10/20,18.8179
12/10/20,19.12749
12/10/20,24.4776
12/10/20,27.48311
12/10/20,47.13379
12/10/20,70.66308218
12/10/20,39.81794
12/10/20,30.61572
12/10/20,26.43898
12/10/20,21.84231
12/10/20,21.49618
13/10/20,25.13612
13/10/20,25.26282
13/10/20,23.20574
13/10/20,23.94355
13/10/20,23.67407
13/10/20,27.1984
13/10/20,33.41478
13/10/20,30.8862
13/10/20,21.52436
13/10/20,18.61493
13/10/20,18.41009
13/10/20,18.92721
13/10/20,20.48172
13/10/20,24.66377
13/10/20,27.51834
13/10/20,27.82401
13/10/20,30.5613
13/10/20,65.37578
13/10/20,71.49304926
13/10/20,45.8467
13/10/20,36.11567
13/10/20,34.08389
13/10/20,27.8312
13/10/20,25.41735
14/10/20,25.24786
14/10/20,25.14354
14/10/20,25.01891
14/10/20,24.77983
14/10/20,24.85962
14/10/20,27.2896
14/10/20,33.93239
14/10/20,32.7049
14/10/20,24.33265
14/10/20,21.13213
14/10/20,20.84133
14/10/20,22.40573
14/10/20,25.78027
14/10/20,27.47215
14/10/20,25.525
14/10/20,29.69482
14/10/20,30.68341
14/10/20,69.36681685
14/10/20,71.96863112
14/10/20,58.62497
14/10/20,39.40088
14/10/20,33.82363
14/10/20,30.24104
14/10/20,29.38471
15/10/20,29.29336
15/10/20,26.9697
15/10/20,25.06417
15/10/20,24.09166
15/10/20,25.49337
15/10/20,28.38218
15/10/20,31.77844
15/10/20,28.47042
15/10/20,21.81761
15/10/20,19.42976
15/10/20,20.52429
15/10/20,21.31099
15/10/20,24.11693
15/10/20,26.92813
15/10/20,31.53991
15/10/20,35.12489
15/10/20,49.17249
15/10/20,60.86760787
15/10/20,66.60820664
15/10/20,64.72097
15/10/20,46.32239
15/10/20,40.00166
15/10/20,33.79544
15/10/20,27.53425
16/10/20,28.68174
16/10/20,27.30796
16/10/20,25.83947
16/10/20,24.87172
16/10/20,25.09708
16/10/20,30.92962
16/10/20,37.27436
16/10/20,33.23468
16/10/20,23.18851
16/10/20,20.54946
16/10/20,19.35634
16/10/20,19.01587
16/10/20,29.30312
16/10/20,37.08089
16/10/20,47.04462
16/10/20,65
16/10/20,71.18628355
16/10/20,70.29428495
16/10/20,77.05749902
16/10/20,66.35710152
16/10/20,56.45242
16/10/20,43.09248
16/10/20,38.77445
16/10/20,36.54391
17/10/20,30.18433
17/10/20,27.39566
17/10/20,26.03166
17/10/20,25.74581
17/10/20,29.95891
17/10/20,30.79525
17/10/20,39.47564
17/10/20,29.07869
17/10/20,19.36042
17/10/20,18.0421
17/10/20,18.29846
17/10/20,18.40989
17/10/20,21.99411
17/10/20,23.2624
17/10/20,26.85062
17/10/20,32.36998
17/10/20,49.89415
17/10/20,71.05873215
17/10/20,68.89434287
17/10/20,67.33152
17/10/20,44.42491
17/10/20,33.80165
17/10/20,30.90971
17/10/20,28.56475
18/10/20,26.60752
18/10/20,26.11991
18/10/20,25.55839
18/10/20,24.62488
18/10/20,24.02685
18/10/20,25.62889
18/10/20,26.27565
18/10/20,24.94756
18/10/20,16.14209
18/10/20,10.41032668
18/10/20,9.810335363
18/10/20,11.93703
18/10/20,15.84348
18/10/20,19.18031
18/10/20,22.65555
18/10/20,23.90131
18/10/20,28.79242
18/10/20,59.10327
18/10/20,76.12295491
18/10/20,43.84957
18/10/20,35.64499
18/10/20,28.73269
18/10/20,27.64168
18/10/20,26.44187
19/10/20,24.98363
19/10/20,23.77679
19/10/20,23.29894
19/10/20,23.45562
19/10/20,23.66704
19/10/20,27.53225
19/10/20,34.45182
19/10/20,33.78463
19/10/20,23.7273
19/10/20,21.16728
19/10/20,20.33384
19/10/20,20.18772
19/10/20,21.17785
19/10/20,22.8986
19/10/20,24.16334
19/10/20,26.75777
19/10/20,35.75438
19/10/20,60.59606359
19/10/20,49.62584798
19/10/20,47.93252
19/10/20,38.3355
19/10/20,32.4657
19/10/20,30.7073
19/10/20,28.5446
20/10/20,26.70433
20/10/20,24.17751
20/10/20,23.02828
20/10/20,23.56443
20/10/20,24.84124
20/10/20,31.23012
20/10/20,34.20976
20/10/20,32.98444
20/10/20,23.60804
20/10/20,20.78795
20/10/20,19.0631
20/10/20,19.45223
20/10/20,20.78626
20/10/20,22.10796
20/10/20,24.25299
20/10/20,28.91024
20/10/20,37.1128
20/10/20,75.8302567
20/10/20,71.68568969
20/10/20,48.5078
20/10/20,40.43126
20/10/20,35.90651
20/10/20,31.49548
20/10/20,28.45578
21/10/20,31.67767
21/10/20,30.40791
21/10/20,29.36064
21/10/20,29.30037
21/10/20,29.77104
21/10/20,37.62855
21/10/20,47.48901
21/10/20,41.91854
21/10/20,25.19002
21/10/20,21.70805
21/10/20,19.56515
21/10/20,19.68966
21/10/20,22.41912
21/10/20,22.67738
21/10/20,26.09837
21/10/20,32.6322
21/10/20,37.14645
21/10/20,69.13533
21/10/20,67.31423918
21/10/20,55.32443
21/10/20,44.82393
21/10/20,39.03507
21/10/20,35.72313
21/10/20,36.14283
22/10/20,30.31475
22/10/20,28.78634
22/10/20,27.52703
22/10/20,26.91124
22/10/20,28.20971
22/10/20,35.57907
22/10/20,43.7312
22/10/20,42.99838
22/10/20,29.13351
22/10/20,25.0314
22/10/20,22.78967
22/10/20,21.91089
22/10/20,23.87982
22/10/20,24.20057
22/10/20,26.47789
22/10/20,28.66873
22/10/20,32.9163
22/10/20,56.66552
22/10/20,68.37048
22/10/20,51.68604
22/10/20,44.88474
22/10/20,40.7483
22/10/20,35.70645
22/10/20,35.61786
23/10/20,28.81168
23/10/20,27.74684
23/10/20,27.33521
23/10/20,27.25364
23/10/20,29.67288
23/10/20,32.35255
23/10/20,40.38381
23/10/20,39.42174
23/10/20,30.21636
23/10/20,25.59799
23/10/20,23.87105
23/10/20,23.6712
23/10/20,23.48157
23/10/20,24.3074
23/10/20,25.76037
23/10/20,28.75891
23/10/20,33.1345
23/10/20,48.8458
23/10/20,56.15308
23/10/20,43.37338
23/10/20,38.26488
23/10/20,35.53376
23/10/20,34.07875
23/10/20,31.9985
24/10/20,30.30559
24/10/20,29.82737
24/10/20,26.99095
24/10/20,26.73867
24/10/20,26.40285
24/10/20,28.08612
24/10/20,31.25436
24/10/20,30.66319
24/10/20,26.73416
24/10/20,23.2183
24/10/20,21.59684
24/10/20,20.2593
24/10/20,18.6949
24/10/20,17.9736
24/10/20,17.97873
24/10/20,18.99136
24/10/20,23.13355
24/10/20,35.57868
24/10/20,42.38074
24/10/20,37.57648
24/10/20,34.28643
24/10/20,31.71896
24/10/20,27.26457
24/10/20,25.58914
25/10/20,29.11478
25/10/20,29.11145
25/10/20,26.76182
25/10/20,26.34339
25/10/20,26.34211
25/10/20,26.21606
25/10/20,28.28537
25/10/20,28.42421
25/10/20,23.64245
25/10/20,20.50587
25/10/20,14.8668
25/10/20,9.471674342
25/10/20,11.65097
25/10/20,11.58703618
25/10/20,10.6082713
25/10/20,13.30794
25/10/20,19.44432
25/10/20,32.92295
25/10/20,41.80054
25/10/20,36.7121
25/10/20,33.6976
25/10/20,34.55205
25/10/20,28.53181
25/10/20,28.12266
26/10/20,31.19455
26/10/20,29.93991
26/10/20,28.81322
26/10/20,28.22209
26/10/20,26.59406
26/10/20,30.20423
26/10/20,38.72439
26/10/20,47.20711
26/10/20,31.58199
26/10/20,23.6392
26/10/20,23.96595
26/10/20,22.29069
26/10/20,23.31539
26/10/20,24.12725
26/10/20,22.9845
26/10/20,26.39368
26/10/20,27.46024
26/10/20,42.58472
26/10/20,54.81582
26/10/20,45.6494
26/10/20,42.07822
26/10/20,40.83984
26/10/20,33.46272
26/10/20,29.11256
27/10/20,30.4972
27/10/20,29.44451
27/10/20,28.87425
27/10/20,27.95665
27/10/20,29.60137
27/10/20,34.83551
27/10/20,44.34371
27/10/20,45.60486
27/10/20,33.40674
27/10/20,26.08185
27/10/20,23.26823
27/10/20,22.68161
27/10/20,22.53668
27/10/20,23.18617
27/10/20,25.69723
27/10/20,29.27501
27/10/20,32.20356
27/10/20,53.89214
27/10/20,69.01209
27/10/20,54.73976
27/10/20,48.39312
27/10/20,45.14881
27/10/20,36.10629
27/10/20,36.77058
28/10/20,33.77212
28/10/20,32.01245
28/10/20,27.86
28/10/20,27.48
28/10/20,28.78331
28/10/20,33.17467
28/10/20,42.41352
28/10/20,45.86635
28/10/20,32.84008
28/10/20,26.47328
28/10/20,21.62756
28/10/20,21.20898
28/10/20,20.32738
28/10/20,22.16972
28/10/20,22.85007
28/10/20,26.34888
28/10/20,29.30024
28/10/20,48.07146
28/10/20,63.57548
28/10/20,49.40412
28/10/20,44.06914
28/10/20,40.04509
28/10/20,35.33866
28/10/20,33.59415
29/10/20,24.65
29/10/20,24.03303
29/10/20,24.02602
29/10/20,23.90752
29/10/20,25.59193
29/10/20,30.72186
29/10/20,38.7414
29/10/20,40.10085
29/10/20,29.07714
29/10/20,22.56431
29/10/20,18.65861
29/10/20,18.20865
29/10/20,20.82029
29/10/20,20.9928
29/10/20,24.3948
29/10/20,27.23757
29/10/20,30.15006
29/10/20,45.11187
29/10/20,54.51234
29/10/20,44.03159
29/10/20,39.96952
29/10/20,37.79425
29/10/20,32.24193
29/10/20,29.6323
30/10/20,27.15117
30/10/20,26.36676
30/10/20,23.88867
30/10/20,23.74575
30/10/20,25.75121
30/10/20,30.51099
30/10/20,35.78919
30/10/20,36.07282
30/10/20,27.84188
30/10/20,22.58339
30/10/20,20.84243
30/10/20,20.8303
30/10/20,20.70707
30/10/20,20.87317
30/10/20,22.55623
30/10/20,24.70745
30/10/20,29.31601
30/10/20,44.26607
30/10/20,54.13973
30/10/20,41.53001
30/10/20,36.2719
30/10/20,35.03981
30/10/20,29.99201
30/10/20,28.03439
31/10/20,26.56241
31/10/20,26.79258
31/10/20,24.89603
31/10/20,24.3902
31/10/20,24.61685
31/10/20,26.15992
31/10/20,29.39682
31/10/20,29.07566
31/10/20,25.59025
31/10/20,20.10108
31/10/20,17.60542
31/10/20,16.47759
31/10/20,16.82223
31/10/20,19.91788
31/10/20,20.22105
31/10/20,24.60878
31/10/20,28.6489
31/10/20,44.37334
31/10/20,48.60988
31/10/20,40.42859
31/10/20,36.95323
31/10/20,36.52147
31/10/20,29.68795
31/10/20,29.3859
1/11/20,32.15349
1/11/20,30.36494
1/11/20,28.28411
1/11/20,27.65089
1/11/20,28.25452
1/11/20,29.20533
1/11/20,27.88174
1/11/20,23.82547
1/11/20,18.2394
1/11/20,17.45231
1/11/20,17.81867
1/11/20,18.46969
1/11/20,19.15106
1/11/20,21.98014
1/11/20,26.18509
1/11/20,29.74452
1/11/20,55.13709
1/11/20,57.88391
1/11/20,53.58848
1/11/20,44.41683
1/11/20,39.32157
1/11/20,37.01196
1/11/20,30.06437
1/11/20,31.33
1/11/20,30.43491
2/11/20,27.9842
2/11/20,27.24978
2/11/20,25.90217
2/11/20,26.00183
2/11/20,27.69976
2/11/20,30.46718
2/11/20,37.16282
2/11/20,26.35225
2/11/20,21.86722
2/11/20,22.65777
2/11/20,22.7892
2/11/20,23.46595
2/11/20,24.55739
2/11/20,28.10188
2/11/20,33.93372
2/11/20,41.67061
2/11/20,70.16526068
2/11/20,73.64461811
2/11/20,55.96921
2/11/20,48.74884
2/11/20,41.13152
2/11/20,39.63841
2/11/20,32.73549
2/11/20,33.52565
3/11/20,33.99124
3/11/20,30.69337
3/11/20,30.94714
3/11/20,30.7932
3/11/20,32.25914
3/11/20,38.20793
3/11/20,50.98432
3/11/20,31.87039
3/11/20,24.10953
3/11/20,24.625
3/11/20,25.38594
3/11/20,26.15979
3/11/20,27.0171
3/11/20,30.62774
3/11/20,33.04102
3/11/20,40.26388
3/11/20,76.59935362
3/11/20,69.58547261
3/11/20,56.2416
3/11/20,46.15399
3/11/20,38.76099
3/11/20,37.83915
3/11/20,39.79631
3/11/20,30.49835
4/11/20,28.7516
4/11/20,30.16532
4/11/20,29.01555
4/11/20,29.79643
4/11/20,33.67287
4/11/20,39.95697
4/11/20,53.53038
4/11/20,34.01002
4/11/20,25.2541
4/11/20,25.53203
4/11/20,26.70474
4/11/20,28.76431
4/11/20,30.50987
4/11/20,32.7514
4/11/20,37.99906
4/11/20,47.76088
4/11/20,69.08932547
4/11/20,75.01150358
4/11/20,74.08377712
4/11/20,59.04953
4/11/20,50.37869
4/11/20,46.43679
4/11/20,38.78196
4/11/20,38.26935
5/11/20,33.60952
5/11/20,31.41204
5/11/20,29.25187
5/11/20,29.96353
5/11/20,32.70969
5/11/20,38.33709
5/11/20,51.51746
5/11/20,31.02695
5/11/20,23.60638
5/11/20,24.40815
5/11/20,26.11559
5/11/20,28.62565
5/11/20,34.76247
5/11/20,40.54097
5/11/20,40.88825
5/11/20,51.83065
5/11/20,79.97877787
5/11/20,67.96103524
5/11/20,68.68995
5/11/20,60.90399
5/11/20,52.26646
5/11/20,43.79468
5/11/20,39.62876
5/11/20,35.33656
6/11/20,31.30451
6/11/20,28.03254
6/11/20,27.48735
6/11/20,26.37941
6/11/20,27.52793
6/11/20,34.12436
6/11/20,40.67816
6/11/20,27.43155
6/11/20,24.82733
6/11/20,22.20578
6/11/20,22.04614
6/11/20,19.22703
6/11/20,20.73819
6/11/20,22.1227
6/11/20,24.5012
6/11/20,32.03741
6/11/20,47.97012
6/11/20,61.11722
6/11/20,46.52441
6/11/20,37.31285
6/11/20,33.82029
6/11/20,30.14575
6/11/20,28.59169
6/11/20,26.65204
7/11/20,27.77719
7/11/20,26.00212
7/11/20,24.81924
7/11/20,24.30937
7/11/20,26.3355
7/11/20,28.37663
7/11/20,31.18798
7/11/20,25.01973
7/11/20,25.88315
7/11/20,25.47088
7/11/20,23.49992
7/11/20,21.09572
7/11/20,18.96746
7/11/20,18.85363
7/11/20,18.52089
7/11/20,24.56573
7/11/20,40.18114
7/11/20,55.09811
7/11/20,42.43898
7/11/20,34.71437
7/11/20,32.30893
7/11/20,31.8011
7/11/20,27.73652
7/11/20,24.7842
8/11/20,21.86221
8/11/20,22.03442
8/11/20,22.33455
8/11/20,22.00459
8/11/20,21.54115
8/11/20,25.68027
8/11/20,24.63512
8/11/20,16.81576
8/11/20,14.07312
8/11/20,12.16925
8/11/20,12.76143
8/11/20,11.2679
8/11/20,10.44485671
8/11/20,11.42452
8/11/20,15.67293
8/11/20,23.58808
8/11/20,34.62668
8/11/20,60.53824
8/11/20,38.50559
8/11/20,33.80428
8/11/20,28.95866
8/11/20,27.21745
8/11/20,25.21971
8/11/20,23.18799
9/11/20,21.97328
9/11/20,21.84292
9/11/20,21.74156
9/11/20,22.69771
9/11/20,24.10675
9/11/20,32.51781
9/11/20,49.79101
9/11/20,32.63947
9/11/20,25.64252
9/11/20,22.2378
9/11/20,19.8167
9/11/20,18.87223
9/11/20,17.51551
9/11/20,17.24166
9/11/20,21.38966
9/11/20,30.53493
9/11/20,38.26908
9/11/20,68.32886
9/11/20,57.02019
9/11/20,47.87745
9/11/20,45.7539
9/11/20,39.64243
9/11/20,35.07298
9/11/20,31.48631
10/11/20,28.12688
10/11/20,27.72389
10/11/20,27.04405
10/11/20,27.52814
10/11/20,31.01702
10/11/20,38.25588
10/11/20,54.95328
10/11/20,34.6147
10/11/20,24.54121
10/11/20,20.60065
10/11/20,18.37601
10/11/20,15.38272
10/11/20,15.78524
10/11/20,16.05837
10/11/20,19.05215
10/11/20,28.51029
10/11/20,41.47263
10/11/20,68.13288
10/11/20,53.42768
10/11/20,46.31859
10/11/20,42.8423
10/11/20,35.6767
10/11/20,33.60449
10/11/20,31.53359
11/11/20,27.71439
11/11/20,25.17073
11/11/20,24.77025
11/11/20,25.14518
11/11/20,26.65448
11/11/20,36.62207
11/11/20,48.33319
11/11/20,30.47294
11/11/20,22.37916
11/11/20,20.10931
11/11/20,19.6723
11/11/20,18.64264
11/11/20,17.66299
11/11/20,18.47219
11/11/20,20.43343
11/11/20,31.75918
11/11/20,45.12889
11/11/20,64.40643
11/11/20,49.00189
11/11/20,42.41587
11/11/20,38.53025
11/11/20,33.7051
11/11/20,31.85971
11/11/20,28.69789
12/11/20,25.71589
12/11/20,24.67694
12/11/20,24.79992
12/11/20,25.49783
12/11/20,26.92675
12/11/20,35.67549
12/11/20,49.7026
12/11/20,33.48161
12/11/20,23.20894
12/11/20,21.39788
12/11/20,19.96892
12/11/20,19.19785
12/11/20,17.66116
12/11/20,18.61742
12/11/20,21.53356
12/11/20,29.82608
12/11/20,47.91817
12/11/20,66.49978
12/11/20,47.82238
12/11/20,41.51973
12/11/20,34.66976
12/11/20,30.92487
12/11/20,29.894
12/11/20,28.19404
13/11/20,23.71943
13/11/20,22.98184
13/11/20,22.61225
13/11/20,23.10265
13/11/20,23.91239
13/11/20,32.23749
13/11/20,46.4627
13/11/20,27.39163
13/11/20,19.52646
13/11/20,18.38614
13/11/20,16.9573
13/11/20,16.35634
13/11/20,14.32069
13/11/20,14.51176
13/11/20,16.46111
13/11/20,26.25409
13/11/20,43.36142
13/11/20,66.70343
13/11/20,45.97578
13/11/20,41.25554
13/11/20,32.69704
13/11/20,27.83318
13/11/20,24.32934
13/11/20,23.22381
14/11/20,22.57922
14/11/20,22.82337
14/11/20,25.70225
14/11/20,23.05129
14/11/20,24.56001
14/11/20,33.00205
14/11/20,36.24365
14/11/20,27.38489
14/11/20,24.31514
14/11/20,19.64227
14/11/20,19.84215
14/11/20,20.14235
14/11/20,19.58929
14/11/20,14.11299
14/11/20,15.92393
14/11/20,28.63987
14/11/20,37.51667
14/11/20,53.36641
14/11/20,36.33683
14/11/20,31.64282
14/11/20,29.18263
14/11/20,27.34016
14/11/20,27.24533
14/11/20,26.18871
15/11/20,24.1641
15/11/20,23.81212
15/11/20,23.5467
15/11/20,23.57929
15/11/20,24.75629
15/11/20,26.71885
15/11/20,28.52843
15/11/20,20.11636
15/11/20,13.43316
15/11/20,11.65899
15/11/20,12.46963
15/11/20,13.29959
15/11/20,12.43032
15/11/20,13.51027
15/11/20,16.01982
15/11/20,23.41194
15/11/20,41.47296
15/11/20,62.7814
15/11/20,42.4073
15/11/20,37.39814
15/11/20,33.97716
15/11/20,29.79102
15/11/20,29.68886
15/11/20,25.36926
16/11/20,20.75486
16/11/20,20.68141
16/11/20,20.38538
16/11/20,20.563
16/11/20,21.99954
16/11/20,27.73034
16/11/20,43.9011
16/11/20,27.29766
16/11/20,19.2286
16/11/20,15.9536
16/11/20,15.89702
16/11/20,19.05954
16/11/20,19.48379
16/11/20,20.90469
16/11/20,21.70564
16/11/20,32.86485
16/11/20,60.69
16/11/20,69.36227867
16/11/20,51.51617
16/11/20,41.28186
16/11/20,35.41881
16/11/20,32.3832
16/11/20,29.31
16/11/20,26.24163
17/11/20,23.29751
17/11/20,22.03017
17/11/20,21.03139
17/11/20,21.49059
17/11/20,22.27956
17/11/20,25.97989
17/11/20,43.78789
17/11/20,26.09304
17/11/20,17.93622
17/11/20,14.91066
17/11/20,14.72914
17/11/20,14.76822
17/11/20,15.20744
17/11/20,19.08772
17/11/20,22.02975
17/11/20,29.34464
17/11/20,47.15734
17/11/20,71.71645217
17/11/20,48.8367
17/11/20,43.90201
17/11/20,39.36648
17/11/20,32.27281
17/11/20,27.36988
17/11/20,25.00843
18/11/20,23.22362
18/11/20,20.99092
18/11/20,19.63452
18/11/20,18.18671
18/11/20,20.93316
18/11/20,27.01242
18/11/20,41.39585
18/11/20,27.10651
18/11/20,20.77233
18/11/20,20.80528
18/11/20,18.0453
18/11/20,14.4874
18/11/20,12.76801
18/11/20,14.65182
18/11/20,18.8598
18/11/20,27.67169
18/11/20,48.77643
18/11/20,62.67898
18/11/20,46.81519
18/11/20,38.80993
18/11/20,35.20347
18/11/20,31.63565
18/11/20,25.02933
18/11/20,21.03448
19/11/20,18.40712
19/11/20,19.43127
19/11/20,18.45184
19/11/20,19.44635
19/11/20,19.58084
19/11/20,26.0002
19/11/20,41.3842
19/11/20,25.10829
19/11/20,18.0955
19/11/20,16.29998
19/11/20,15.13723
19/11/20,14.60554
19/11/20,14.4553
19/11/20,15.85673
19/11/20,18.23328
19/11/20,26.5848
19/11/20,45.90114
19/11/20,65.08263
19/11/20,48.21138
19/11/20,41.38113
19/11/20,39.24949
19/11/20,35.00304
19/11/20,30.93032
19/11/20,25.24344
20/11/20,22.94234
20/11/20,20.52926
20/11/20,20.34575
20/11/20,20.64874
20/11/20,21.67401
20/11/20,26.57996
20/11/20,44.68363
20/11/20,29.27745
20/11/20,23.30761
20/11/20,20.12711
20/11/20,18.59294
20/11/20,17.55309
20/11/20,17.71479
20/11/20,18.4494
20/11/20,19.85884
20/11/20,31.52854
20/11/20,48.02794
20/11/20,62.86942
20/11/20,42.40731
20/11/20,37.86975
20/11/20,33.60177
20/11/20,30.78497
20/11/20,28.92271
20/11/20,24.55502
21/11/20,22.39741
21/11/20,21.80548
21/11/20,21.24022
21/11/20,21.68258
21/11/20,22.54361
21/11/20,25.70614
21/11/20,28.57679
21/11/20,23.27776
21/11/20,17.52031
21/11/20,13.03272
21/11/20,11.29405
21/11/20,9.947138432
21/11/20,11.03423
21/11/20,13.08427
21/11/20,17.32355
21/11/20,24.34219
21/11/20,34.85754
21/11/20,51.76142
21/11/20,36.59184
21/11/20,36.05001
21/11/20,33.21395
21/11/20,28.84134
21/11/20,28.24647
21/11/20,24.69853
22/11/20,23.57052
22/11/20,23.16743
22/11/20,21.69433
22/11/20,22.66319
22/11/20,24.73205
22/11/20,26.81894
22/11/20,28.42321
22/11/20,24.22623
22/11/20,17.65569
22/11/20,10.4740951
22/11/20,10.35888551
22/11/20,10.48643553
22/11/20,9.032817043
22/11/20,10.33186354
22/11/20,16.9533
22/11/20,26.70773
22/11/20,38.71468
22/11/20,51.40144
22/11/20,37.53944
22/11/20,34.37985
22/11/20,29.86013
22/11/20,27.75725
22/11/20,23.92724
22/11/20,21.59743
23/11/20,20.65206
23/11/20,19.88908
23/11/20,19.73555
